Symbol,TimeFrame,Date,Volume,Open,High,Low,Close,EMA_3,EMA_9,EMA_20,EMA_34,PPO_Line,PPO_Signal,PPO_Histogram,PMO_Line,PMO_Signal,EMA_9_Rising,EMA_34_Rising,PPO_Rising,PMO_Rising,EMA_9_Declining,EMA_34_Declining,PPO_Declining,PMO_Declining,TR_Status,Peak,Valley,Buy_Point,Days_From_Peak,Peak_Date,In_Buy_Zone,Distance_From_BP,Buy_Zone_Lower,Buy_Zone_Upper,Stop_Loss,Risk_Per_Share,Risk_Percentage,Buy_Signal,Exit_Signal,Exit_Reason,TR_Status_Enhanced,RS,Chaikin_AD
CLFD,Weekly,2025-05-09,720125,30.74,36.49,30.07,34.31,34.31,34.31,34.31,34.31,0.0,0.0,0.0,,,False,False,False,False,True,True,True,True,Neutral,False,False,,,,False,,,,,,,False,False,,Neutral,50.0,50.0
CLFD,Weekly,2025-05-16,1472004,35.88,39.87,33.52,38.85,36.58,35.218,34.742380952380955,34.569428571428574,1.0453216674821184,0.2090643334964237,0.8362573339856947,132.32293791897408,132.32293791897408,False,False,False,False,True,True,True,True,Neutral Buy,False,False,,,,False,,,,,,,False,False,,Neutral Buy ↑,50.0,50.0
CLFD,Weekly,2025-05-23,714446,38.39,39.18,37.49,38.3,37.44,35.8344,35.08120181405896,34.782604081632655,1.7123809776416834,0.5097276623254756,1.2026533153162078,131.54791171751384,132.1820240641631,False,False,False,False,True,True,True,True,Neutral,False,False,,,,False,,,,,,,False,False,,Neutral,50.0,50.0
CLFD,Weekly,2025-05-30,709940,38.98,38.98,36.34,37.11,37.275,36.08952000000001,35.27442068891048,34.91559813411079,1.9409391646611052,0.7959699627926016,1.1449692018685036,130.02523902260964,131.7898813293352,True,True,True,False,False,False,False,True,Neutral,False,False,,,,False,,,,,,,False,False,,Neutral,50.0,50.0
CLFD,Weekly,2025-06-06,708944,36.59,39.65,36.59,39.03,38.1525,36.67761600000001,35.63209490901424,35.1507068121616,2.5196995873483226,1.1407158877037458,1.3789836996445768,128.30990143922688,131.15715771295186,True,True,True,False,False,False,False,True,Neutral,False,False,,,,False,,,,,,,False,False,,Neutral,50.0,50.0
CLFD,Weekly,2025-06-13,431808,39.22,40.28,37.85,38.01,38.08125,36.94409280000001,35.85856206053669,35.314094994323796,2.711995255678191,1.4549717612986348,1.2570234943795562,126.02698787081448,130.22439955983594,True,True,True,False,False,False,False,True,Neutral,False,False,,,,False,,,,,,,False,False,,Neutral,50.0,50.0
CLFD,Weekly,2025-06-20,413791,38.54,40.26,37.87,40.01,39.045625,37.557274240000005,36.25393710239034,35.58243242321957,3.260990623298808,1.8161755336986696,1.4448150896001386,123.68783550576858,129.03593336818733,True,True,True,False,False,False,False,True,Neutral,False,False,,,,False,,,,,,,False,False,,Neutral,50.0,50.0
CLFD,Weekly,2025-06-27,620582,39.69,42.5,39.69,42.49,40.767812500000005,38.543819392,36.84784785454364,35.97715057046416,4.16784942641331,2.2865103122415977,1.8813391141717126,121.36256334393444,127.64077518195953,True,True,True,False,False,False,False,True,Neutral,False,False,,,,False,,,,,,,False,False,,Neutral,50.0,50.0
CLFD,Weekly,2025-07-04,408189,43.0,44.59,42.01,44.43,42.59890625,39.72105551360001,37.56995758268234,36.460170537866205,5.205230838590512,2.8702544175113807,2.3349764210791313,118.9750701394666,126.06519244696081,True,True,True,False,False,False,False,True,Neutral,False,False,,,,False,,,,,,,False,False,,Neutral,50.0,50.0
CLFD,Weekly,2025-07-11,447871,44.15,44.85,41.37,41.44,42.019453125,40.064844410880006,37.93853305099831,36.74473222141671,5.318810705603659,3.3599656751298363,1.9588450304738227,115.94939768367689,124.22595703545464,True,True,True,False,False,False,False,True,Neutral,False,False,,,,False,,,,,,,False,False,,Neutral,50.0,80.0
CLFD,Weekly,2025-07-18,619941,41.07,44.3,40.07,43.04,42.5297265625,40.659875528704006,38.42438704614133,37.10446180876433,5.660985981435241,3.820169736390918,1.8408162450443228,112.9547656165675,122.17664950474787,True,True,True,False,False,False,False,True,Neutral,False,False,,,,False,,,,,,,False,False,,Neutral,50.0,90.9090909090909
CLFD,Weekly,2025-07-25,846580,43.01,46.76,42.16,44.31,43.41986328125,41.38990042296321,38.98492161317549,37.51620684826351,6.101157898546372,4.276367368822009,1.8247905297243632,109.95434016942204,119.95441144377952,True,True,True,False,False,False,False,True,Neutral,True,False,,,,False,,,,,,,False,False,,Neutral,50.0,83.33333333333334
