Symbol,TimeFrame,Date,Open,High,Low,Close,Volume,EMA_3,EMA_9,EMA_20,EMA_34,PPO_Line,PPO_Signal,PMO_Line,PMO_Signal,TR_Status,TR_Status_Enhanced,RS,Chaikin_AD,Peak,Valley,Buy_Point,Buy_Zone_Lower,Buy_Zone_Upper,In_Buy_Zone,Distance_From_BP,Stop_Loss,Risk_Per_Share,Buy_Signal,Exit_Signal,Exit_Reason
XOM,Daily,2020-12-14,44.340000,44.460000,42.180000,42.220000,30595042,42.831924,42.036832,40.575386,39.474929,3.869277,3.205231,-13.072209,-17.823222,Neutral,Neutral,53.500000,50.000000,False,False,44.470000,42.246500,46.693500,False,-5.059591,40.912400,3.557600,False,False,
XOM,Daily,2020-12-15,42.440000,43.220000,42.060000,43.040000,27239694,42.935962,42.237465,40.810112,39.678647,3.853409,3.334867,-12.191520,-16.799276,Neutral,Neutral,53.400000,50.000000,False,False,44.470000,42.246500,46.693500,True,-3.215651,40.912400,3.557600,False,False,
XOM,Daily,2020-12-16,43.750000,44.110000,42.960000,43.700000,34273033,43.317981,42.529972,41.085339,39.908439,3.919796,3.451853,-11.293332,-15.798195,Neutral,Neutral,52.300000,50.000000,False,False,44.470000,42.246500,46.693500,True,-1.731504,40.912400,3.557600,False,False,
XOM,Daily,2020-12-17,44.000000,44.040000,43.400000,43.480000,21204637,43.398990,42.719978,41.313402,40.112528,3.881741,3.537830,-10.492717,-14.833563,Neutral,Neutral,51.600000,50.000000,False,False,44.470000,42.246500,46.693500,True,-2.226220,40.912400,3.557600,False,False,
XOM,Daily,2020-12-18,43.270000,43.780000,42.420000,42.730000,46596771,43.064495,42.721982,41.448316,40.262098,3.664036,3.563071,-9.844342,-13.926432,Neutral,Neutral,52.300000,50.000000,False,False,44.470000,42.246500,46.693500,True,-3.912750,40.912400,3.557600,False,False,
XOM,Daily,2020-12-21,41.110000,42.080000,40.530000,41.950000,27869522,42.507248,42.567586,41.496095,40.358550,3.304085,3.511274,-9.334805,-13.091591,Neutral Sell,Neutral Sell ↓,51.700000,50.000000,False,True,44.470000,42.246500,46.693500,False,-5.666742,40.912400,3.557600,False,False,
XOM,Daily,2020-12-22,41.580000,41.900000,41.230000,41.240000,21811972,41.873624,42.302069,41.471705,40.408918,2.850229,3.379065,-8.939565,-12.336677,Neutral,Neutral,51.700000,50.000000,False,False,44.470000,42.246500,46.693500,False,-7.263324,40.912400,3.557600,False,False,
XOM,Daily,2020-12-23,41.510000,42.390000,41.460000,41.770000,19085878,41.821812,42.195655,41.500114,40.486694,2.563005,3.215853,-8.486537,-11.636651,Neutral,Neutral,51.000000,50.000000,False,False,44.470000,42.246500,46.693500,False,-6.071509,40.912400,3.557600,False,False,
XOM,Daily,2020-12-24,41.650000,41.850000,41.380000,41.600000,8039006,41.710906,42.076524,41.509627,40.550312,2.276592,3.028001,-8.076057,-10.989271,Neutral,Neutral,49.500000,50.000000,False,False,44.470000,42.246500,46.693500,False,-6.453789,40.912400,3.557600,False,False,
XOM,Daily,2020-12-28,41.690000,42.550000,41.520000,41.740000,23714126,41.725453,42.009219,41.531568,40.618294,2.053031,2.833007,-7.664766,-10.384815,Neutral,Neutral,50.000000,50.000000,False,False,44.470000,42.246500,46.693500,False,-6.138970,40.912400,3.557600,False,False,
XOM,Daily,2020-12-29,42.040000,42.120000,41.200000,41.270000,20287740,41.497726,41.861375,41.506656,40.655534,1.764983,2.619402,-7.332343,-9.829820,Neutral,Neutral,50.000000,50.000000,False,False,44.470000,42.246500,46.693500,False,-7.195862,40.912400,3.557600,False,False,
XOM,Daily,2020-12-30,41.330000,42.420000,41.270000,41.600000,23807314,41.548863,41.809100,41.515546,40.709504,1.582285,2.411979,-6.967185,-9.309341,Neutral,Neutral,51.500000,50.000000,False,False,44.470000,42.246500,46.693500,False,-6.453789,40.912400,3.557600,False,False,
XOM,Daily,2020-12-31,41.470000,41.680000,40.970000,41.220000,22786478,41.384432,41.691280,41.487399,40.738675,1.348517,2.199286,-6.666626,-8.828848,Neutral,Neutral,51.000000,50.000000,False,True,44.470000,42.246500,46.693500,False,-7.308298,40.912400,3.557600,False,False,
XOM,Daily,2021-01-04,41.450000,42.240000,41.000000,41.500000,27764696,41.442216,41.653024,41.488599,40.782179,1.203652,2.000159,-6.338586,-8.376073,Neutral,Neutral,50.700000,50.000000,False,False,44.470000,42.246500,46.693500,False,-6.678660,40.912400,3.557600,False,False,
XOM,Daily,2021-01-05,41.840000,44.800000,41.830000,43.500000,44035135,42.471108,42.022419,41.680161,40.937483,1.458287,1.891785,-5.769750,-7.902196,Neutral Buy,Neutral Buy ↑,51.500000,50.000000,False,False,44.470000,42.246500,46.693500,True,-2.181246,40.912400,3.557600,False,False,
XOM,Daily,2021-01-06,44.410000,45.100000,43.700000,44.610000,36484795,43.540554,42.539935,41.959193,41.147341,1.848374,1.883103,-5.118142,-7.396004,Neutral,Neutral,51.100000,50.000000,False,False,44.470000,42.246500,46.693500,True,0.314819,40.912400,3.557600,False,False,
XOM,Daily,2021-01-07,45.000000,45.570000,44.530000,44.960000,29528115,44.250277,43.023948,42.244984,41.365208,2.193541,1.945190,-4.492753,-6.868140,Buy,Buy ↑ ✓ 🔵BUY,51.500000,50.000000,False,False,44.470000,42.246500,46.693500,True,1.101866,40.912400,3.557600,True,False,
XOM,Daily,2021-01-08,45.200000,45.820000,44.950000,45.460000,28628224,44.855138,43.511159,42.551176,41.599196,2.526743,2.061501,-3.875747,-6.324069,Buy,Buy ✓,50.700000,50.000000,False,False,44.470000,42.246500,46.693500,True,2.226220,40.912400,3.557600,False,False,
XOM,Daily,2021-01-11,45.040000,47.130000,44.750000,46.840000,38290907,45.847569,44.176927,42.959636,41.898670,3.006300,2.250461,-3.167394,-5.750128,Buy,Buy,51.200000,50.000000,False,False,44.470000,42.246500,46.693500,False,5.329436,40.912400,3.557600,False,False,
XOM,Daily,2021-01-12,47.460000,48.170000,46.910000,47.880000,36577232,46.863785,44.917542,43.428242,42.240461,3.526125,2.505593,-2.427873,-5.146082,Buy,Buy,51.100000,50.000000,False,False,44.470000,42.246500,46.693500,False,7.668091,40.912400,3.557600,False,False,
XOM,Daily,2021-01-13,48.530000,48.710000,47.690000,48.420000,29000268,47.641892,45.618033,43.903647,42.593577,3.977572,2.799989,-1.723435,-4.523782,Buy,Buy,51.300000,50.000000,False,False,44.470000,42.246500,46.693500,False,8.882393,40.912400,3.557600,False,False,
XOM,Daily,2021-01-14,48.500000,51.080000,48.500000,50.310000,35474755,48.975946,46.556427,44.513776,43.034516,4.605120,3.161015,-0.905850,-3.865976,Buy,Buy,53.300000,50.000000,True,False,44.470000,42.246500,46.693500,False,13.132449,40.912400,3.557600,False,False,
XOM,Daily,2021-01-15,48.910000,49.080000,47.290000,47.890000,42411257,48.432973,46.823141,44.835321,43.311972,4.608790,3.450570,-0.456939,-3.246151,Buy,Buy,51.900000,50.000000,False,False,51.080000,48.526000,53.634000,False,-6.245106,46.993600,4.086400,False,False,
XOM,Daily,2021-01-19,48.450000,49.440000,48.350000,48.840000,24932592,48.636487,47.226513,45.216719,43.627859,4.718213,3.704099,0.034030,-2.649755,Strong Buy,Strong Buy ✓ 🔵BUY,52.000000,50.000000,False,False,51.080000,48.526000,53.634000,True,-4.385278,46.993600,4.086400,True,False,
XOM,Daily,2021-01-20,49.110000,49.740000,48.990000,49.530000,22342398,49.083243,47.687210,45.627508,43.965124,4.861373,3.935554,0.528132,-2.071957,Strong Buy,Strong Buy ✓,51.900000,50.000000,False,False,51.080000,48.526000,53.634000,True,-3.034456,46.993600,4.086400,False,False,
XOM,Daily,2021-01-21,49.330000,49.390000,47.680000,48.110000,29058601,48.596622,47.771768,45.863936,44.201974,4.671167,4.082676,0.795855,-1.550537,Strong Buy,Strong Buy,51.600000,50.000000,False,False,51.080000,48.526000,53.634000,False,-5.814409,46.993600,4.086400,False,False,
XOM,Daily,2021-01-22,47.010000,47.640000,46.640000,47.430000,23264836,48.013311,47.703415,46.013085,44.386433,4.352245,4.136590,0.945629,-1.096688,Neutral,Neutral,51.700000,50.000000,False,False,51.080000,48.526000,53.634000,False,-7.145654,46.993600,4.086400,False,False,
XOM,Daily,2021-01-25,46.900000,47.050000,46.160000,46.900000,26395838,47.456655,47.542732,46.097553,44.530065,3.962747,4.101821,1.009484,-0.713748,Neutral Sell,Neutral Sell ↓ 🔴EXIT,51.800000,50.000000,False,False,51.080000,48.526000,53.634000,False,-8.183242,46.993600,4.086400,False,True,Stop Loss Hit ($46.99)
XOM,Daily,2021-01-26,47.260000,47.860000,45.850000,45.870000,23976788,46.663328,47.208185,46.075881,44.606633,3.437727,3.969002,0.942507,-0.412611,Neutral,Neutral 🔴EXIT,51.100000,50.000000,False,False,51.080000,48.526000,53.634000,False,-10.199687,46.993600,4.086400,False,True,Stop Loss Hit ($46.99)
XOM,Daily,2021-01-27,45.000000,46.660000,44.530000,45.350000,32410346,46.006664,46.836548,46.006750,44.649111,2.898661,3.754934,0.820308,-0.188444,Neutral,Neutral 🔴EXIT,51.600000,50.000000,False,False,51.080000,48.526000,53.634000,False,-11.217698,46.993600,4.086400,False,True,Stop Loss Hit ($46.99)
XOM,Daily,2021-01-28,45.940000,46.590000,45.690000,46.060000,24967246,46.033332,46.681239,46.011821,44.729733,2.565020,3.516951,0.794385,-0.009748,Neutral,Neutral 🔴EXIT,51.700000,50.000000,False,False,51.080000,48.526000,53.634000,False,-9.827721,46.993600,4.086400,False,True,Stop Loss Hit ($46.99)
XOM,Daily,2021-01-29,45.550000,46.040000,44.510000,44.840000,38961077,45.436666,46.312991,45.900219,44.736034,2.064765,3.226514,0.627886,0.106186,Neutral,Neutral 🔴EXIT,51.800000,50.000000,False,False,51.080000,48.526000,53.634000,False,-12.216132,46.993600,4.086400,False,True,Stop Loss Hit ($46.99)
XOM,Daily,2021-02-01,45.580000,45.580000,44.290000,44.920000,24412394,45.178333,46.034393,45.806865,44.746547,1.662664,2.913744,0.491732,0.176285,Neutral,Neutral 🔴EXIT,51.400000,50.000000,False,True,51.080000,48.526000,53.634000,False,-12.059514,46.993600,4.086400,False,True,Stop Loss Hit ($46.99)
XOM,Daily,2021-02-02,45.810000,46.990000,45.280000,45.630000,31747753,45.404166,45.953514,45.790021,44.797030,1.451610,2.621317,0.456415,0.227218,Neutral,Neutral 🔴EXIT,51.400000,50.000000,False,False,51.080000,48.526000,53.634000,False,-10.669538,46.993600,4.086400,False,True,Stop Loss Hit ($46.99)
XOM,Daily,2021-02-03,45.630000,47.670000,45.420000,47.420000,28459278,46.412083,46.246811,45.945257,44.946914,1.579612,2.412976,0.631381,0.300702,Neutral Buy,Neutral Buy ↑,52.200000,50.000000,False,False,51.080000,48.526000,53.634000,False,-7.165231,46.993600,4.086400,False,False,
XOM,Daily,2021-02-04,47.880000,48.380000,47.250000,48.330000,25280258,47.371042,46.663449,46.172375,45.140233,1.816808,2.293742,0.879084,0.405862,Neutral,Neutral,51.500000,50.000000,False,False,51.080000,48.526000,53.634000,False,-5.383712,46.993600,4.086400,False,False,
XOM,Daily,2021-02-05,49.180000,50.120000,49.040000,49.950000,34980138,48.660521,47.320759,46.532149,45.415077,2.254672,2.285928,1.263446,0.561787,Neutral,Neutral,51.900000,50.000000,False,False,51.080000,48.526000,53.634000,True,-2.212216,46.993600,4.086400,False,False,
XOM,Daily,2021-02-08,50.920000,52.360000,50.710000,52.100000,36998718,50.380260,48.276607,47.062420,45.797072,2.925600,2.413863,1.812939,0.789269,Strong Buy,Strong Buy ↑ ✓ 🔵BUY,52.600000,50.000000,False,False,51.080000,48.526000,53.634000,True,1.996868,46.993600,4.086400,True,False,
XOM,Daily,2021-02-09,50.670000,50.960000,49.770000,50.630000,28651780,50.505130,48.747286,47.402190,46.073240,3.161999,2.563490,2.123601,1.031875,Strong Buy,Strong Buy ✓,51.600000,50.000000,False,False,51.080000,48.526000,53.634000,True,-0.880971,46.993600,4.086400,False,False,
XOM,Daily,2021-02-10,50.630000,51.420000,50.390000,51.120000,25496637,50.812565,49.221829,47.756267,46.361626,3.386548,2.728102,2.429031,1.285903,Strong Buy,Strong Buy ✓,51.200000,50.000000,False,False,51.080000,48.526000,53.634000,True,0.078309,46.993600,4.086400,False,False,
XOM,Daily,2021-02-11,50.890000,50.930000,48.780000,49.840000,26972159,50.326283,49.345463,47.954718,46.560390,3.309919,2.844465,2.544687,1.514773,Strong Buy,Strong Buy ✓,48.400000,98.412698,False,False,51.080000,48.526000,53.634000,True,-2.427565,46.993600,4.086400,False,False,
XOM,Daily,2021-02-12,49.430000,50.710000,49.410000,50.520000,19756699,50.423141,49.580370,48.199030,46.786654,3.321444,2.939861,2.702239,1.730676,Strong Buy,Strong Buy ✓,55.500000,100.000000,False,False,51.080000,48.526000,53.634000,True,-1.096319,46.993600,4.086400,False,False,
XOM,Daily,2021-02-16,51.960000,52.530000,51.620000,52.040000,28060142,51.231571,50.072296,48.564837,47.086845,3.535779,3.059045,2.981760,1.958146,Strong Buy,Strong Buy ✓,57.300000,98.461538,False,False,51.080000,48.526000,53.634000,True,1.879405,46.993600,4.086400,False,False,
XOM,Daily,2021-02-17,52.350000,53.270000,51.800000,52.850000,25443640,52.040785,50.627837,48.972948,47.416168,3.787311,3.204698,3.287188,2.199790,Strong Buy,Strong Buy ✓,58.800000,100.000000,False,False,51.080000,48.526000,53.634000,True,3.465153,46.993600,4.086400,False,False,
XOM,Daily,2021-02-18,52.810000,52.940000,51.860000,52.020000,20627637,52.030393,50.906270,49.263143,47.679244,3.803178,3.324394,3.447688,2.426680,Strong Buy,Strong Buy ✓,56.400000,95.522388,False,False,51.080000,48.526000,53.634000,True,1.840251,46.993600,4.086400,False,False,
XOM,Daily,2021-02-19,52.110000,52.560000,51.910000,52.370000,22607163,52.200196,51.199016,49.559034,47.947287,3.824453,3.424406,3.602193,2.640410,Strong Buy,Strong Buy ✓,55.900000,98.529412,False,False,51.080000,48.526000,53.634000,True,2.525450,46.993600,4.086400,False,False,
XOM,Daily,2021-02-22,52.590000,54.810000,52.590000,54.300000,35578424,53.250098,51.819213,50.010555,48.310299,4.096140,3.558753,3.910147,2.871271,Strong Buy,Strong Buy,59.700000,100.000000,False,False,51.080000,48.526000,53.634000,False,6.303837,46.993600,4.086400,False,False,
XOM,Daily,2021-02-23,54.980000,55.260000,53.740000,55.050000,33527945,54.150049,52.465370,50.490502,48.695425,4.370265,3.721055,4.225685,3.117528,Strong Buy,Strong Buy,60.500000,100.000000,False,False,51.080000,48.526000,53.634000,False,7.772122,46.993600,4.086400,False,False,
XOM,Daily,2021-02-24,55.190000,57.000000,54.870000,56.700000,28728642,55.425025,53.312296,51.081883,49.152829,4.777963,3.932437,4.631540,3.392803,Strong Buy,Strong Buy,62.300000,100.000000,False,False,51.080000,48.526000,53.634000,False,11.002349,46.993600,4.086400,False,False,
XOM,Daily,2021-02-25,56.980000,57.240000,55.350000,55.760000,29179850,55.592512,53.801837,51.527418,49.530382,4.888847,4.123719,4.866119,3.660679,Strong Buy,Strong Buy,60.900000,98.611111,False,False,51.080000,48.526000,53.634000,False,9.162099,46.993600,4.086400,False,False,
XOM,Daily,2021-02-26,54.410000,55.050000,53.120000,54.370000,34717467,54.981256,53.915469,51.798140,49.806932,4.705431,4.240061,4.908923,3.887632,Strong Buy,Strong Buy,58.600000,98.630137,False,False,51.080000,48.526000,53.634000,False,6.440877,46.993600,4.086400,False,False,
XOM,Daily,2021-03-01,56.470000,57.610000,56.130000,56.400000,36998309,55.690628,54.412376,52.236412,50.183678,4.808766,4.353802,5.117076,4.111168,Strong Buy,Strong Buy,59.500000,94.594595,False,False,51.080000,48.526000,53.634000,False,10.415035,46.993600,4.086400,False,False,
XOM,Daily,2021-03-02,56.650000,56.960000,56.020000,56.070000,30302647,55.880314,54.743900,52.601516,50.520040,4.779978,4.439037,5.236909,4.315848,Neutral,Neutral,60.800000,92.000000,False,False,51.080000,48.526000,53.634000,False,9.768990,46.993600,4.086400,False,False,
XOM,Daily,2021-03-03,56.420000,57.960000,55.880000,56.520000,35358928,56.200157,55.099120,52.974705,50.862895,4.764966,4.504223,5.354062,4.504614,Strong Buy,Strong Buy ↑,63.700000,85.526316,False,False,51.080000,48.526000,53.634000,False,10.649961,46.993600,4.086400,False,False,
XOM,Daily,2021-03-04,57.120000,59.470000,57.100000,58.710000,52137543,57.455079,55.821296,53.520923,51.311301,5.012982,4.605975,5.630853,4.709385,Strong Buy,Strong Buy,65.600000,92.207792,False,False,51.080000,48.526000,53.634000,False,14.937353,46.993600,4.086400,False,False,
XOM,Daily,2021-03-05,59.830000,61.050000,59.110000,60.930000,51429766,59.192539,56.843037,54.226550,51.860941,5.457904,4.776361,6.037645,4.950887,Strong Buy,Strong Buy,65.100000,97.435897,False,False,51.080000,48.526000,53.634000,False,19.283477,46.993600,4.086400,False,False,
XOM,Daily,2021-03-08,61.580000,61.610000,59.820000,60.870000,38154583,60.031270,57.648430,54.859259,52.375744,5.719673,4.965023,6.348093,5.204924,Strong Buy,Strong Buy,64.800000,98.734177,False,False,51.080000,48.526000,53.634000,False,19.166014,46.993600,4.086400,False,False,
XOM,Daily,2021-03-09,60.610000,61.390000,59.470000,59.930000,35645897,59.980635,58.104744,55.342187,52.807416,5.716482,5.115315,6.498075,5.440043,Strong Buy,Strong Buy,61.700000,93.750000,False,False,51.080000,48.526000,53.634000,False,17.325764,46.993600,4.086400,False,False,
XOM,Daily,2021-03-10,60.520000,61.910000,60.030000,61.770000,31579095,60.875317,58.837795,55.954360,53.319563,5.896672,5.271586,6.754299,5.678998,Strong Buy,Strong Buy,62.600000,100.000000,False,False,51.080000,48.526000,53.634000,False,20.927956,46.993600,4.086400,False,False,
XOM,Daily,2021-03-11,61.780000,62.550000,61.260000,61.310000,24802645,61.092659,59.332236,56.464421,53.776160,5.897151,5.396699,6.898103,5.900654,Strong Buy,Strong Buy,61.400000,93.902439,True,False,51.080000,48.526000,53.634000,False,20.027408,46.993600,4.086400,False,False,
XOM,Daily,2021-03-12,61.550000,62.370000,61.500000,61.970000,20422690,61.531329,59.859789,56.988762,54.244379,5.912891,5.499938,7.041443,6.108070,Strong Buy,Strong Buy ✓ 🔵BUY,61.300000,93.975904,False,False,62.550000,59.422500,65.677500,True,-0.927258,57.546000,5.004000,True,False,
XOM,Daily,2021-03-15,61.490000,61.850000,59.870000,60.390000,31263556,60.960665,59.965831,57.312689,54.595558,5.638054,5.527561,6.991769,6.268743,Neutral,Neutral,59.600000,88.095238,False,False,62.550000,59.422500,65.677500,True,-3.453237,57.546000,5.004000,False,False,
XOM,Daily,2021-03-16,59.540000,59.660000,58.440000,59.110000,30624760,60.035332,59.794665,57.483861,54.853526,5.184060,5.458861,6.800184,6.365368,Neutral,Neutral,58.300000,88.235294,False,False,62.550000,59.422500,65.677500,False,-5.499600,57.546000,5.004000,False,False,
XOM,Daily,2021-03-17,58.690000,59.730000,58.620000,59.370000,25575478,59.702666,59.709732,57.663494,55.111610,4.804369,5.327962,6.623768,6.412350,Neutral Sell,Neutral Sell ↓,59.000000,91.860465,False,False,62.550000,59.422500,65.677500,False,-5.083933,57.546000,5.004000,False,False,
XOM,Daily,2021-03-18,58.810000,58.970000,56.520000,56.810000,38622825,58.256333,59.129785,57.582209,55.208661,4.105605,5.083491,6.209830,6.375528,Neutral,Neutral 🔴EXIT,56.600000,82.758621,False,False,62.550000,59.422500,65.677500,False,-9.176659,57.546000,5.004000,False,True,Stop Loss Hit ($57.55)
XOM,Daily,2021-03-19,56.710000,57.470000,55.810000,56.490000,84439408,57.373167,58.601828,57.478189,55.281880,3.467869,4.760367,5.793461,6.269698,Neutral,Neutral 🔴EXIT,56.500000,78.409091,False,False,62.550000,59.422500,65.677500,False,-9.688249,57.546000,5.004000,False,True,Stop Loss Hit ($57.55)
XOM,Daily,2021-03-22,56.500000,56.860000,55.900000,55.910000,29315083,56.641583,58.063463,57.328837,55.317773,2.848985,4.378090,5.352698,6.102971,Neutral,Neutral 🔴EXIT,55.400000,69.662921,False,False,62.550000,59.422500,65.677500,False,-10.615508,57.546000,5.004000,False,True,Stop Loss Hit ($57.55)
XOM,Daily,2021-03-23,54.940000,56.290000,54.450000,55.220000,33493304,55.930792,57.494770,57.127996,55.312186,2.235688,3.949610,4.882447,5.881057,Neutral,Neutral 🔴EXIT,54.800000,67.777778,False,True,62.550000,59.422500,65.677500,False,-11.718625,57.546000,5.004000,False,True,Stop Loss Hit ($57.55)
XOM,Daily,2021-03-24,56.080000,57.280000,56.080000,56.340000,29781777,56.135396,57.263816,57.052949,55.370918,1.884560,3.536600,4.562102,5.641247,Neutral,Neutral 🔴EXIT,56.300000,64.835165,False,False,62.550000,59.422500,65.677500,False,-9.928058,57.546000,5.004000,False,True,Stop Loss Hit ($57.55)
XOM,Daily,2021-03-25,55.210000,56.500000,54.500000,56.180000,31495919,56.157698,57.047053,56.969811,55.417151,1.565656,3.142411,4.249203,5.388148,Neutral,Neutral 🔴EXIT,55.400000,69.565217,False,False,62.550000,59.422500,65.677500,False,-10.183853,57.546000,5.004000,False,True,Stop Loss Hit ($57.55)
XOM,Daily,2021-03-26,57.300000,57.780000,56.520000,57.710000,34226459,56.933849,57.179642,57.040305,55.548171,1.511410,2.816211,4.103444,5.154566,Neutral,Neutral,55.900000,79.569892,False,False,62.550000,59.422500,65.677500,False,-7.737810,57.546000,5.004000,False,False,
