Symbol,TimeFrame,Date,Volume,Open,High,Low,Close,EMA_3,EMA_9,EMA_20,EMA_34,PPO_Line,PPO_Signal,PPO_Histogram,PMO_Line,PMO_Signal,EMA_9_Rising,EMA_34_Rising,PPO_Rising,PMO_Rising,EMA_9_Declining,EMA_34_Declining,PPO_Declining,PMO_Declining,TR_Status,Peak,Valley,Buy_Point,Days_From_Peak,Peak_Date,In_Buy_Zone,Distance_From_BP,Buy_Zone_Lower,Buy_Zone_Upper,Stop_Loss,Risk_Per_Share,Risk_Percentage,Buy_Signal,Exit_Signal,Exit_Reason,TR_Status_Enhanced,RS,Chaikin_AD
WDC,Daily,2025-05-12,6957449,46.88,47.49,46.4,46.57,46.57,46.57,46.57,46.57,0.0,0.0,0.0,,,False,False,False,False,True,True,True,True,Neutral,False,False,,,,False,,,,,,,False,False,,Neutral,50.0,50.0
WDC,Daily,2025-05-13,8113728,47.05,49.87,46.68,49.01,47.79,47.058,46.80238095238095,46.709428571428575,0.41634393714374723,0.08326878742874945,0.3330751497149978,52.39424522224611,52.39424522224611,False,False,False,False,True,True,True,True,Neutral Buy,False,False,,,,False,,,,,,,False,False,,Neutral Buy ↑,50.0,50.0
WDC,Daily,2025-05-14,8649645,48.83,49.84,48.58,49.2,48.495000000000005,47.4864,47.03072562358276,46.85174693877551,0.7672374588361112,0.2200625217102218,0.5471749371258894,52.13753895040846,52.347571354639264,False,False,False,False,True,True,True,True,Neutral,False,False,,,,False,,,,,,,False,False,,Neutral,50.0,50.0
WDC,Daily,2025-05-15,8249387,49.17,49.77,48.81,49.75,49.1225,47.93912000000001,47.2897041356225,47.01736139941691,1.123161595231024,0.40068233641438233,0.7224792588166418,51.7014715426647,52.23009866155297,True,True,True,False,False,False,False,True,Neutral,False,False,,,,False,,,,,,,False,False,,Neutral,50.0,50.0
WDC,Daily,2025-05-16,4955613,50.0,50.27,49.54,49.99,49.556250000000006,48.34929600000001,47.54687517032512,47.18722646230737,1.4261099393804324,0.6057678570075924,0.82034208237284,51.08082478451514,52.02113977481882,True,True,True,False,False,False,False,True,Neutral,False,False,,,,False,,,,,,,False,False,,Neutral,50.0,50.0
WDC,Daily,2025-05-19,5283150,49.06,50.8,49.02,50.72,50.138125,48.82343680000001,47.84907753505606,47.38909923588981,1.7648146844128738,0.8375772224886487,0.9272374619242251,50.35747898746989,51.718655995300836,True,True,True,False,False,False,False,True,Neutral,False,False,,,,False,,,,,,,False,False,,Neutral,50.0,50.0
WDC,Daily,2025-05-20,4930421,50.72,51.59,50.35,50.63,50.3840625,49.18474944000002,48.11392729362215,47.57429356526753,1.9914578857797123,1.0683533551468616,0.9231045306328507,49.46355161625398,51.30863701729231,True,True,True,False,False,False,False,True,Neutral,False,False,,,,False,,,,,,,False,False,,Neutral,50.0,50.0
WDC,Daily,2025-05-21,7278957,50.12,51.26,49.33,49.49,49.937031250000004,49.24579955200002,48.244981837086705,47.683762504395105,1.9576236025132594,1.2462074046201412,0.7114161978931182,48.318847294801245,50.7650388859303,True,True,True,False,False,False,False,True,Neutral,False,False,,,,False,,,,,,,False,False,,Neutral,50.0,50.0
WDC,Daily,2025-05-22,5802959,49.56,51.09,49.28,49.84,49.888515625000004,49.36463964160002,48.396888328792734,47.80697607557253,1.965305392513233,1.3900270021987597,0.5752783903144734,47.122463911603305,50.10275252696175,True,True,True,False,False,False,False,True,Neutral,False,False,,,,False,,,,,,,False,False,,Neutral,50.0,50.0
WDC,Daily,2025-05-23,5763168,49.22,50.39,49.0,50.18,50.0342578125,49.52771171328002,48.56670848795533,47.94257744268267,2.003343010747554,1.5126902039085186,0.49065280683903545,45.88692660767456,49.33623872345498,True,True,True,False,False,False,False,True,Neutral,False,True,,,,False,,,,,,,False,False,,Neutral,50.0,50.0
WDC,Daily,2025-05-27,6374548,51.07,51.99,50.62,51.82,50.927128906250005,49.986169370624026,48.876545774816734,48.164144445957945,2.2739484359186526,1.6649418503105455,0.609006585608107,44.76129773133067,48.50443127034147,True,True,True,False,False,False,False,True,Neutral,False,False,,,,False,,,,,,,False,False,,Neutral,50.0,50.0
WDC,Daily,2025-05-28,6782086,51.77,52.79,51.64,52.35,51.638564453125,50.45893549649922,49.207350939119905,48.4033361919032,2.540872395886422,1.840127959425721,0.7007444364607012,43.61673344586775,47.615758938618974,True,True,True,False,False,False,False,True,Neutral,False,False,,,,False,,,,,,,False,False,,Neutral,50.0,50.0
WDC,Daily,2025-05-29,4571539,53.22,53.35,51.99,52.55,52.0942822265625,50.87714839719938,49.52569846872753,48.640288409508734,2.7484575260683775,2.0217938727542526,0.7266636533141249,42.428143889266664,46.672556202373094,True,True,True,False,False,False,False,True,Neutral,False,False,,,,False,,,,,,,False,False,,Neutral,50.0,50.0
WDC,Daily,2025-05-30,7402770,52.03,52.41,51.25,51.55,51.82214111328125,51.01171871775951,49.718489090753486,48.8065576432511,2.718330749332769,2.161101248069956,0.557229501262813,41.08732456123118,45.65705954034729,True,True,True,False,False,False,False,True,Neutral,False,False,,,,False,,,,,,,False,False,,Neutral,50.0,50.0
WDC,Daily,2025-06-02,4214640,51.43,52.41,51.17,52.19,52.00607055664062,51.24737497420761,49.9538710821103,48.99989720649389,2.7632313893776623,2.2815272763314973,0.481704113046165,39.789893264415696,44.590302035632455,True,True,True,False,False,False,False,True,Neutral,False,False,,,,False,,,,,,,False,False,,Neutral,50.0,50.0
WDC,Daily,2025-06-03,5635320,52.34,53.92,51.88,53.77,52.88803527832032,51.75189997936609,50.317311931433125,49.272474508979954,3.011667294236772,2.4275552799125526,0.5841120143242193,38.63089300595135,43.50677312114498,True,True,True,False,False,False,False,True,Neutral,False,False,,,,False,,,,,,,False,False,,Neutral,50.0,50.0
